FIELDNAME,LANGUAGE,TEXT
KONDA,D,Preisgruppe
KONDA,E,Price group
KONDA,S,Grupo precios
KTGRD,D,KontierGrp.Deb.
KTGRD,E,AccAssmtGrpCust
KTGRD,S,Gr.imputación
KVAKZ,D,Kostenvoranschl
KVAKZ,E,Cost estimate
KVAKZ,S,Presupuesto
KVAWT,D,Max.KostVoran.
KVAWT,E,Max.cost estim.
KVAWT,S,PresEstCostMáx
KZAZU,D,Zusammenführung
KZAZU,E,Order Combinat.
KZAZU,S,Agrupamiento
LIFSD_1,D,LiefSperreVtBer
LIFSD_1,E,DelBlckSalesAr.
LIFSD_1,S,BloqEntÁreaVtas
LOEVM_2,D,Löschvorm.VtBer
LOEVM_2,E,Del.ID SlsArea
LOEVM_2,S,PetBorrÁreaVtas
MRNKZ,D,RechnungsNachb
MRNKZ,E,SubsInvProcess
MRNKZ,S,TratPostFactura
PERFK,D,RechTermine
PERFK,E,Invoicing dates
PERFK,S,FechasFacturac
PERRL,D,ReListenTermine
PERRL,E,Inv.list sched.
PERRL,S,Fe.lista fact.
PLTYP,D,Preisliste
PLTYP,E,Price List
PLTYP,S,Lista precios
PODKZ,D,LEB relevant
PODKZ,E,POD-relevant
PODKZ,S,Relevante ARE
PODTG,D,LEB Zeitfenster
PODTG,E,POD timeframe
PODTG,S,Vent.tiempo ARE
PRAT1,D,Produktattr. 1
PRAT1,E,Product attr.1
PRAT1,S,Atributo 1
PRAT2,D,Produktattr. 2
PRAT2,E,Product attr.2
PRAT2,S,Atrib.prod.2
PRAT3,D,Produktattr. 3
PRAT3,E,Product attr.3
PRAT3,S,Atributo prod.3
PRAT4,D,Produktattr. 4
PRAT4,E,Product attr.4
PRAT4,S,Atrib.prod.4
PRAT5,D,Produktattr. 5
PRAT5,E,Product attr.5
PRAT5,S,Atr.producto 5
PRAT6,D,Produktattr. 6
PRAT6,E,Prod.attribute6
PRAT6,S,Atr.producto 6
PRAT7,D,Produktattr. 7
PRAT7,E,Product attr.7
PRAT7,S,Atr.producto 7
PRAT8,D,Produktattr. 8
PRAT8,E,Prod.attribute8
PRAT8,S,Atr.producto 8
PRAT9,D,Produktattr. 9
PRAT9,E,Product attr.9
PRAT9,S,Atr.producto 9
PRATA,D,Produktattr. 10
PRATA,E,Prd.attribute10
PRATA,S,Atr.producto 10
PRFRE,D,Preisfindung
PRFRE,E,Price determin.
PRFRE,S,Determ.precio
PVKSM,D,Kundenschema PV
PVKSM,E,PP cust. proc.
PVKSM,S,Esq.clte.PP
RDOFF,D,Rundung aus
RDOFF,E,Rounding off
RDOFF,S,Desact.rndeo.
VERSG,D,StatGruppeKunde
VERSG,E,Cust.Stats.Grp
VERSG,S,GrpEstadCliente
VSORT,D,Pos.Vorschlag
VSORT,E,Item proposal
VSORT,S,Prop.posiciones
VWERK,D,AusliefWerk
VWERK,E,Deliver.Plant
VWERK,S,Centro sumin.
ABTYP,D,Absprachetyp
ABTYP,E,Agreemt categ.
ABTYP,S,Tipo acuerdo
AEZET,D,Änderungszeit
AEZET,E,Time of change
AEZET,S,Hora modificac.
BOART,D,Abspracheart
BOART,E,Agreement type
BOART,S,Clase acuerdo
BONEM,D,BonusEmpfäng
BONEM,E,Rebate recip.
BONEM,S,Benefic.rappel
KNUMA_BO,D,Absprache
KNUMA_BO,E,Agreement
KNUMA_BO,S,Acuerdo
KNUMA_SD,D,StandardAbspra
KNUMA_SD,E,Std agrmnt
KNUMA_SD,S,AcuerdoEstándar
KNUMA_SQ,D,Kundenabsprache
KNUMA_SQ,E,Sales quote
KNUMA_SQ,S,AcuerCliente
KOSRT,D,Suchbegriff
KOSRT,E,Search term
KOSRT,S,Concepto búsq.
KOTABNR,D,Tabelle
KOTABNR,E,Table
KOTABNR,S,Tabla
KZUST,D,Zuständigkeit
KZUST,E,Responsibility
KZUST,S,Responsabilidad
LICDT,D,DatumLizErteil
LICDT,E,License date
LICDT,S,Fecha adj.lic.
VADAT,D,variable Daten
VADAT,E,variable Data
VADAT,S,Datos variables
VAKEY,D,Var.Key
VAKEY,E,VarKey
VAKEY,S,Clave variable
KLFN1,D,Zeilennummer
KLFN1,E,Line number
KLFN1,S,Número línea
/BEV1/ECEWA,D,Bewegungsart
/BEV1/ECEWA,E,Flow Type
/BEV1/ECEWA,S,Cl.movimiento
/BEV1/ECRTN,D,Vertragsnummer
/BEV1/ECRTN,E,Contract Number
/BEV1/ECRTN,S,Nº contrato
/BEV1/ECRTT,D,Vertragsart
/BEV1/ECRTT,E,Contract Type
/BEV1/ECRTT,S,Clase contrato
AKTNR_1,D,Aktion
AKTNR_1,E,Promotion
AKTNR_1,S,Acción
ANZAUF,D,Anzahl Aufträge
ANZAUF,E,NumberOfOrders
ANZAUF,S,Ctd.pedidos
BOMAT,D,Abrechnungsmat.
BOMAT,E,Matl f. settl.
BOMAT,S,Mat. liq. rap.
BOSTA,D,Status KondSatz
BOSTA,E,Cond.Rec Status
BOSTA,S,Stat.reg.cond.
FKWRT,D,Kumulierter Wert
FKWRT,E,Cumulative value
FKWRT,S,Valor acumulado
GKWRT,D,Obergrenze
GKWRT,E,Upper limit
GKWRT,S,Límite superior
KBRUE,D,Rückstellung
KBRUE,E,Accruals
KBRUE,S,Provisión
KLF_KAL,D,KalkuStaffel
KLF_KAL,E,Pricing scale
KLF_KAL,S,Escala cálc.
KLF_STG,D,SteigStaffel
KLF_STG,E,Increment scale
KLF_STG,S,Esc. incremento
KNUMA_AG_1,D,Verkaufsaktion
KNUMA_AG_1,E,Sales deal
KNUMA_AG_1,S,Promoción vtas.
KNUMA_BO_1,D,Absprache
KNUMA_BO_1,E,Agreement
KNUMA_BO_1,S,Acuerdo
KNUMA_PI_1,D,Promotion
KNUMA_PI_1,E,Promotion
KNUMA_PI_1,S,Progr.promoción
KNUMA_SQ_1,D,Kundenabsprache
KNUMA_SQ_1,E,Sales quote
KNUMA_SQ_1,S,AcuerCliente
KNUMH_1,D,Nr. Kond.Satz
KNUMH_1,E,Cond.record no.
KNUMH_1,S,Nº reg.cond.
KNUMT,D,Nr. Texte
KNUMT,E,Text number
KNUMT,S,Número de texto
KOMXWRT,D,Max.KondWert
KOMXWRT,E,MaxConditValue
KOMXWRT,S,ValMáxCondición
KONWA,D,KondWährung
KONWA,E,Cond. currency
KONWA,S,Moneda condic.
KSPAE,D,Nachträglich
KSPAE,E,Retroactive
KSPAE,S,Posterior
KSTBM,D,Staffelmenge
KSTBM_DISP,D,Staffelmenge
KSTBM,E,Scale quantity
KSTBM_DISP,E,Scale quantity
KSTBM,S,Cantidad escala
KSTBM_DISP,S,Cantidad escala
KSTBW,D,Staffelwert
KSTBW,E,Scale value
KSTBW,S,Valor de escala
LOEVM_KO,D,Löschkennz.
LOEVM_KO,E,Deletion Indic.
LOEVM_KO,S,Indic.borrado
MIKBAS,D,Min.KondBasis
MIKBAS_DISP,D,Min.KondBasis
MIKBAS,E,MinCondBaseVal.
MIKBAS_DISP,E,MinCondBaseVal.
MIKBAS,S,Base cond. mín.
MIKBAS_DISP,S,Base cond. mín.
MXKBAS,D,Max.KondBasis
MXKBAS_DISP,D,Max.KondBasis
MXKBAS,E,MaxCondBaseVal.
MXKBAS_DISP,E,MaxCondBaseVal.
MXKBAS,S,BaseMáxCond.
MXKBAS_DISP,S,BaseMáxCond.
MXWRT,D,Untergrenze
MXWRT,E,Lower limit
MXWRT,S,Límite inferior
PKWRT,D,Gepl. Kond.Wert
PKWRT,E,PlannedCondVal.
PKWRT,S,Val.cond.planif
PRSCH,D,Staffelgruppe
PRSCH,E,Scale Group
PRSCH,S,Grupo escalas
RSWRT,D,KumRückstellung
RSWRT,E,Cumulative accr
RSWRT,S,Provisión acum.
UASTA,D,Status UmsAbgl
UASTA,E,Status BV c/a
UASTA,S,StatAjustVolNeg
UKBAS,D,Geplante Basis
UKBAS,E,Planned basis
UKBAS,S,Base planif.
ZAEHK_IND,D,Index Position
ZAEHK_IND,E,Cond.item index
ZAEHK_IND,S,Índice posición
CPF_GUID,D,Formel-ID in Beleg
CPF_GUID,E,Form. ID in Document
CPF_GUID,S,ID fórmula en docum.
KAQTY,D,Angep. Menge
KAQTY,E,Adjusted Qty.
KAQTY,S,Ctd.ajustada
KAWRT,D,Konditionsbasis
KAWRT,E,Cond.base value
KAWRT,S,Base condición
KAWRT_K,D,Konditionsbasis
KAWRT_K,E,Cond.base value
KAWRT_K,S,Base condición
KBFLAG,D,BitFlags
KBFLAG,E,BitFlags
KBFLAG,S,Indic.bits
KDATU,D,KoPreisstelldat
KDATU,E,CondPricingDate
KDATU,S,FechCrPrecCond.
KDIFF,D,Kond.Rund.Diff
KDIFF,E,CondRoundDiff.
KDIFF,S,Dif-redond-cond
KDUPL,D,Strukturkond.
KDUPL,E,StrucCond.
KDUPL,S,Cond.estructura
KFAKTOR,D,KondFaktor
KFAKTOR,E,CondFactor
KFAKTOR,S,Factor condic.
KFAKTOR1,D,KondFaktor
KFAKTOR1,E,CondFactor
KFAKTOR1,S,Factor condic.
KFKIV,D,IntVerrechKond
KFKIV,E,Int-comBillCond
KFKIV,S,Cond.fact.int.
KGRPE,D,Gruppenkond.
KGRPE,E,Group condition
KGRPE,S,Cond. colectiva
KHERK,D,Kond.Herkunft
KHERK,E,Condit.origin
KHERK,S,Origen condic.
KINAK,D,Inaktiv
KINAK,E,Inactive
KINAK,S,Inactivo
KKURS,D,Konditionskurs
KKURS,E,Cond.exch.rate
KKURS,S,Cambio condic.
KMPRS,D,ManuellGeändert
KMPRS,E,Changed manual.
KMPRS,S,Modif.manual
KMXAW,D,MaximaleBasis
KMXAW,E,Max base value
KMXAW,S,Base máxima
KMXWR,D,Maximalwert
KMXWR,E,Maximum amount
KMXWR,S,Valor máximo
KNPRS,D,Staffelart
KNPRS,E,Scale type
KNPRS,S,Clase de escala
KNTYP,D,Konditionstyp
KNTYP,E,Condit.category
KNTYP,S,Tipo condición
KOAID,D,Kond.Klasse
KOAID,E,Condition class
KOAID,S,Categ.condición
KOLNR,D,Zugriff
KOLNR,E,Access
KOLNR,S,Acceso
KOLNR3,D,Zugriff
KOLNR3,E,Access
KOLNR3,S,Acceso
KONMS,D,Staffeleinheit
KONMS,E,Scale UoM
KONMS,S,Unidad escala
KONWS,D,Staffelwährg
KONWS,E,Scale currency
KONWS,S,Moneda escala
KOPOS,D,Lfd.Nr.Kondit.
KOPOS,E,SequNo of cond.
KOPOS,S,NúmActualCondic
KPOSN,D,Position
KPOSN,E,Item
KPOSN,S,Posición
KRECH,D,Rechenregel
KRECH,E,Calculat.type
KRECH,S,Regla cálculo
KRELI,D,Relikondition
KRELI,E,Inv.list cond.
KRELI,S,Cond.lst.fact.
KRUEK,D,Rückstellung
KRUEK,E,Accruals
KRUEK,S,Provisión
KSTBS,D,Staffelbasis
KSTBS,E,Scale base val.
KSTBS,S,Base de escala
KSTEU,D,Kond.Steuerung
KSTEU,E,Cond.control
KSTEU,S,Control condic.
KTREL,D,KtRelevanz
KTREL,E,Rel.Acc.Assig.
KTREL,S,RelevancImputac
KUMNE,D,Nenner Umrechn.
KUMNE,E,Den. for conv.
KUMNE,S,DenomConvers
KUMZA,D,Zähler Umrechn.
KUMZA,E,Numer.for conv.
KUMZA,S,Cont.convers.
KVARC,D,VariantenKond
KVARC,E,Variant cond.
KVARC,S,Cond.variantes
KWAEH,D,KondWähr(Stat)
KWAEH,E,Cond.currency
KWAEH,S,Moneda condic.
KWERT,D,Konditionswert
KWERT,E,Condition value
KWERT,S,Valor condición
KWERT_K,D,Konditionswert
KWERT_K,E,Condition value
KWERT_K,S,Valor condición
KZBZG,D,Bezugsgröße
KZBZG,E,Scale basis
KZBZG,S,Un.referencia
MDFLG,D,Matrixpflege
MDFLG,E,Matrix maint.
MDFLG,S,Actualiz.matriz
PRSQU,D,Preisquelle
PRSQU,E,Price source
PRSQU,S,Origen precio
SAKN1,D,Sachkonto
SAKN1,E,G/L Account
SAKN1,S,Cta.mayor
SAKN2,D,Rückstellungkto
SAKN2,E,Provision acc.
SAKN2,S,Cta.provisiones
VARCOND,D,Variante
VARCOND,E,Variant
VARCOND,S,Variante
ZAEKO,D,Zähler Kopfkon.
ZAEKO,E,HdCond.counter
ZAEKO,S,Contad.cond.cab
KNUMA_1,D,Absprache
KNUMA_1,E,Agreement
KNUMA_1,S,Acuerdo
ABTEI,D,Anwend.Sicht
ABTEI,E,Org.area
ABTEI,S,Vista aplic.
ADZHL,D,int. Zähler
ADZHL,E,Int. counter
ADZHL,S,Contador int.
AENNR_5,D,Änderungsnr.
AENNR_5,E,Change Number
AENNR_5,S,Nº modif.
AMERK,D,Relevanzkennz.
AMERK,E,Relevancy ind.
AMERK,S,Relevancia
BLLIN,D,Blockzeile
BLLIN,E,Block line
BLLIN,S,Línea bloque
CKBOX,D,Checkbox
CKBOX,E,Checkbox
CKBOX,S,Casilla selecc.
COLOR,D,Farbe
COLOR,E,Color
COLOR,S,Color
CUSTR,D,Text in der Länge 40
CUSTR,E,Text  40 Characters Long
CUSTR,S,Texto de 40 caracteres
DATUV,D,Gültig ab
DATUV,E,Valid From
DATUV,S,Válido de
DINKB,D,Kennbuchstabe
DINKB,E,Code letter
DINKB,S,Carácter clave
DPLEN,D,Ausgabelänge
DPLEN,E,Output length
DPLEN,S,Longitud salida
DPTXT,D,Anzeige Text
DPTXT,E,Display text
DPTXT,S,Visualiz.texto
HERKU,D,Merkm.herkunft
HERKU,E,Charact. origin
HERKU,S,Origen caract.
IMERK,D,Int. Merkmal
IMERK,E,Internal char.
IMERK,S,Característ.int
INPUT,D,Eingabe
INPUT,E,Entry
INPUT,S,Entrada
INTSF,D,Hell
INTSF,E,Highlighted
INTSF,S,Resaltado
INVER,D,Invers
INVER,E,Inverse
INVER,S,Inverso
JUSTR,D,Rechtsbündig
JUSTR,E,Right-justified
JUSTR,S,Alin.derecha
KLART_2,D,Klassenart
KLART_2,E,Class Type
KLART_2,S,Categoría clase
LKENZ,D,Lösch-Kz.
LKENZ,E,Deletion Ind.
LKENZ,S,Ind.borrado
MANDT_1,D,Mandant
MANDT_1,E,Client
MANDT_1,S,Mandante
MKENN,D,DIN Kennung
MKENN,E,Std Code Letter
MKENN,S,Ident.DIN
OFFST,D,Offset
OFFST,E,Offset
OFFST,S,Offset
OMERK,D,Obj.Merkmal
OMERK,E,Object char.
OMERK,S,Caract-objeto
RELEV,D,Relevanzkennz.
RELEV,E,Relevancy Ind.
RELEV,S,Relevancia
TECHV,D,Kz. Effectivity
TECHV,E,Effectivity
TECHV,S,ID validez
VMERK,D,Neues Merkmal
VMERK,E,New charact.
VMERK,S,Caract.nueva
AENNR_3,D,Änderungsnr.
AENNR_3,E,Change Number
AENNR_3,S,Nº modif.
DATUB,D,bis
DATUB,E,to
DATUB,S,a
DATUV_4,D,Gültig ab
DATUV_4,E,Valid From
DATUV_4,S,Válido de
KLART,D,Klassenart
KLART,E,Class Type
KLART,S,Categoría clase
LKENZ_4,D,Lösch-Kz.
LKENZ_4,E,Deletion Ind.
LKENZ_4,S,Ind.borrado
MAFID,D,Objekt/Klasse
MAFID,E,Object/Class
MAFID,S,Objeto/Clase
OBJEK,D,Objekt
OBJEK_2,D,Objekt
OBJEK,E,Object
OBJEK_2,E,Object
OBJEK,S,Objeto
OBJEK_2,S,Objeto
REKRI,D,Rekursiv
REKRI,E,Recursive
REKRI,S,Recursiva
STATU_1,D,Status
STATU_1,E,Status
STATU_1,S,Status
STDCL,D,StdKlasse
STDCL,E,Std class
STDCL,S,Clase estándar
ZAEHL,D,Posnr
ZAEHL_1,D,Posnr
ZAEHL,E,Item Number
ZAEHL_1,E,Item Number
ZAEHL,S,Número posición
ZAEHL_1,S,Número posición
ANZLE_1,D,Anz. Lagereinh.
ANZLE_1,E,No.stor.units
ANZLE_1,S,Núm. uni-alm.
ANZQU,D,Anzahl Quants
ANZQU,E,No. of quants
ANZQU,S,Número-cuantos
BRAND,D,Brandabschnitt
BRAND,E,Fire-cont.sect.
BRAND,S,Sect.contr.inc.
BTANR,D,TA-Nummer
BTANR,E,TO number
BTANR,S,Número OT
BTAPS,D,TA-Position
BTAPS,E,Tr.order item
BTAPS,S,Posición OT
IDATU_1,D,Letzte Inventur
IDATU_1,E,Last inventory
IDATU_1,S,Último invent.
IVIVO,D,Inv. geplant
IVIVO,E,Inv. planned
IVIVO,S,Inv.previsto
IVNUM_1,D,Inventurbeleg
IVNUM_1,E,Inventory rec.
IVNUM_1,S,Doc.inventario
IVPOS_1,D,Inventurpos
IVPOS_1,E,Inventory item
IVPOS_1,S,Pos-invent
KZDYN,D,Dyn. Platz
KZDYN,E,Dynamic bin
KZDYN,S,Ubic. dinámica
KZINV_1,D,Inventurart
KZINV_1,E,Invent. method
KZINV_1,S,Clase de invent
KZLER,D,Leerkennzeichen
KZLER,E,Empty indicator
KZLER,S,Ind. ubic-vacía
KZVOL,D,Vollkennzeichen
KZVOL,E,Full indicator
KZVOL,S,Ind. ubic-llena
LAEDT,D,Letzte Änderung
LAEDT,E,Last change
LAEDT,S,Última modific.
LGBER,D,Lagerbereich
LGBER,E,Storage Section
LGBER,S,Área almacenam.
LGEWI,D,Max. Gewicht
LGEWI,E,Maximum Weight
LGEWI,S,Peso máximo
LGPLA_1,D,Lagerplatz
LGPLA_1,E,Storage Bin
LGPLA_1,S,Ubicación
LGTYP_1,D,Lagertyp
LGTYP_1,E,Storage Type
LGTYP_1,S,Tipo almacén
LKAPV,D,Gesamtkapazität
LKAPV,E,Total capacity
LKAPV,S,Capacidad total
LPTYP,D,Lagerplatztyp
LPTYP,E,Stor. bin type
LPTYP,S,Tipo ubicación
MAXLE,D,Max.Anzahl LE
MAXLE,E,Max.no.SUs
MAXLE,S,Núm. máx. UA
MAXQU,D,Max.Anzahl Qu
MAXQU,E,Max.no.quants
MAXQU,S,Núm.máx.cuantos
MGEWI,D,Bel. Gewicht
MGEWI,E,Occupied weight
MGEWI,S,Peso ocupado
RDATU,D,Letzte Räumung
RDATU,E,Last clearing
RDATU,S,Última desocup.
REIHF,D,Sortf. Komm.
REIHF,E,Sort fld pick.
REIHF,S,CpoClasPicking
RKAPV,D,Restkapazität
RKAPV,E,Remain.capacity
RKAPV,S,Capacidad rest.
RZEIT,D,Uhrzeit
RZEIT,E,Time
RZEIT,S,Hora
SKZSA,D,Auslag. aktiv
SKZSA,E,Current Removal
SKZSA,S,Salida en curso
SKZSE,D,Einlag. aktiv
SKZSE,E,Curr.stk plcmnt
SKZSE,S,Entr. en curso
SKZSI,D,Inventur aktiv
SKZSI,E,Inventory act.
SKZSI,S,Inventario act.
SKZUA,D,Auslag.Sperre
SKZUA,E,Removal Block
SKZUA,S,Bloqueo-salidas
SKZUE,D,Einlag.Sperre
SKZUE,E,Putaway block
SKZUE,S,BloqEntrStock
SORLP,D,Sortf. Einl.
SORLP,E,Sort fld plcmnt
SORLP,S,CpoClasifAlmace
SPGRU,D,Sperrgrund
SPGRU,E,Blk.reason
SPGRU,S,Motivo bloqueo
UNAME_1,D,Letzter Änderer
UNAME_1,E,Last changed by
UNAME_1,S,Modificado por
VERIF,D,VerifFeld
VERIF,E,Verif.fld
VERIF,S,Cpo.verif.
XCORD,D,X-Koordinate
XCORD,E,X Coordinate
XCORD,S,Coordenada X
YCORD,D,Y-Koordinate
YCORD,E,Y Coordinate
YCORD,S,Coordenada Y
ZCORD,D,Z-Koordinate
ZCORD,E,Z Coordinate
ZCORD,S,Coordenada Z
ACTSS,D,Soz. Vers. Code
ACTSS,E,Soc. Ins. Code
ACTSS,S,Cód.Seg.Social
ALC,D,Agency Loc Cd
ALC,E,Agency Loc Cd
ALC,S,Agency Loc Cd
ANRED,D,Anrede
ANRED,E,Title
ANRED,S,Tratam.
BAHNS,D,Bahnhof
BAHNS,E,Train station
BAHNS,S,Estación tren
BBBNR,D,Lokationsnr. 1
BBBNR,E,Location no. 1
BBBNR,S,Núm.ubic.int.1
BBSNR,D,Lokationsnr. 2
BBSNR,E,Location no. 2
BBSNR,S,Núm.ubic.int.2
BEGRU,D,Berechtigung
BEGRU,E,Authorization
BEGRU,S,Autorización
BRSCH,D,Branche
BRSCH,E,Industry
BRSCH,S,Ramo
BUBKZ,D,Prüfziffer
BUBKZ,E,Check digit
BUBKZ,S,Dígito control
CARRIER_CONF,D,Bestätig. Frachtf.
CARRIER_CONF,E,Carrier confirmation
CARRIER_CONF,S,Confirm.transport.
CNAE,D,NationCd WirtschTät.
CNAE,E,CNAE
COMSIZE,D,Firmengröße
COMSIZE,E,Company Size
CRC_NUM,D,CRC-Nummer
CRC_NUM,E,CRC number
CRTN,D,BesteuerngCode - Nr.
CRTN,E,CRT Number
CVP_XBLCK,D,Kn erfül. GeschZweck
CVP_XBLCK,E,PurposeComplete Flag
CVP_XBLCK,S,Ind.obj.empr.cumpl.
DATLT,D,Datenleitung
DATLT,E,Data line
DATLT,S,Lín.trans.datos
DECREGPC,D,MeldRegim.PIS/COFINS
DECREGPC,E,Decl. Reg. PIS/COFI
DLGRP,D,DienstlSchmGr
DLGRP,E,ServAgntProcGrp
DLGRP,S,Gr.esq.ag.serv.
DTAMS,D,DTA-Meldeschl.
DTAMS,E,DME Indicator
DTAMS,S,Clave notif.ISD
DTAWS,D,Weisungsschl.
DTAWS,E,Instruction key
DTAWS,S,Clave instrucc.
DUEFL,D,Status Datenübernah.
DUEFL,E,Data Transfer Status
DUEFL,S,Status transf.datos
ERDAT,D,Angelegt am
ERDAT,E,Created on
ERDAT,S,Creado el
ESRNR,D,ESR-Nummer
ESRNR,E,ISR Number
ESRNR,S,Nº ESR
EXP,D,Ausgestellt durch
EXP,E,Issued by
FISKN,D,Fisk.Anschrift
FISKN,E,Fiscal address
FISKN,S,Domicilio fisc.
FISKU,D,Zust. Finanzamt
FISKU,E,Tax office
FISKU,S,D.Hacienda cmp.
FITYP,D,Steuerart
FITYP,E,Tax type
FITYP,S,Clase impuesto
GBDAT,D,Geburtsdatum
GBDAT,E,Date of birth
GBDAT,S,Fe.nacimiento
GBORT,D,Geburtsort
GBORT,E,Place of birth
GBORT,S,Lugar nacim.
ICMSTAXPAY,D,ICMS-Steuerzahler
ICMSTAXPAY,E,ICMS Taxpayer
INDTYP,D,Branchenhaupttyp
INDTYP,E,Industry Main Type
IPISP,D,Steuerteilung
IPISP,E,Tax split
IPISP,S,Reparto imptos.
J_1KFREPRE,D,Name Repräs.
J_1KFREPRE,E,Rep's Name
J_1KFREPRE,S,Representante
J_1KFTBUS,D,Geschäftstyp
J_1KFTBUS,E,Type of Business
J_1KFTBUS,S,Tipo de operación
J_1KFTIND,D,Industrietyp
J_1KFTIND,E,Type of Industry
J_1KFTIND,S,Tipo de industria
J_SC_CAPITAL,E,Capital Amount
J_SC_CAPITAL,S,Capital Amount
J_SC_CURRENCY,E,Currency
J_SC_CURRENCY,S,Currency
KONZS,D,Konzern
KONZS,E,Corporate Group
KONZS,S,Grupo
KRAUS,D,Auskunftsnr.
KRAUS,E,Cred.info no.
KRAUS,S,Nº info
KTOCK,D,RefKontengruppe
KTOCK,E,Ref.acct group
KTOCK,S,RefGrupoCuentas
KTOKK,D,Kontengruppe
KTOKK,E,Account group
KTOKK,S,Grupo cuentas
LAND1,D,Land
LAND1,E,Country
LAND1,S,País
LEGALNAT,D,Jurist. Eigenschaft
LEGALNAT,E,Legal Nature
LFURL,D,URL
LFURL,E,URL
LFURL,S,URL
LIFNR_1,D,Kreditor
LIFNR_1,E,Vendor
LIFNR_1,S,Acreedor
LNRZA,D,Abweich.Zempf.
LNRZA,E,Alternat. payee
LNRZA,S,Rec.alt.pago
LOEVM,D,Löschvormerk.
LOEVM,E,Deletion flag
LOEVM,S,Pet.borrado
LTSNA,D,LTS relevant
LTSNA,E,VSR relevant
LTSNA,S,Relev.SPP
LZONE,D,Transportzone
LZONE,E,Transport.zone
LZONE,S,Zona transporte
MCOD1,D,Name
MCOD1,E,Name
MCOD1,S,Nombre
MCOD2,D,Name 2
MCOD2,E,Name 2
MCOD2,S,Nombre 2
MCOD3,D,Ort
MCOD3,E,City
MCOD3,S,Población
MIN_COMP,D,Mikrounternehm.
MIN_COMP,E,Micro Comp.
NODEL,D,Löschsperre
NODEL,E,Deletion block
NODEL,S,Bloq.borrado
ORT02,D,Ortsteil
ORT02,E,District
ORT02,S,Distrito
PFACH,D,Postfach
PFACH,E,PO Box
PFACH,S,Apartado
PFORT,D,Ort-Postfach
PFORT,E,P.O.Box city
PFORT,S,Pob.Apartado
PLKAL,D,Fabrikkal
PLKAL,E,Factory calend.
PLKAL,S,Cal-fábrica
PMT_OFFICE,D,Payment Office
PMT_OFFICE,E,Payment Office
PMT_OFFICE,S,Payment Office
PODKZB,D,LEB relevant
PODKZB,E,POD-relevant
PODKZB,S,Relev.ARE
PPA_RELEVANT,E,PPA Relevant
PROFS,D,Beruf
PROFS,E,Profession
PROFS,S,Profesión
PSOFG,D,SachbearbGruppe
PSOFG,E,Processor group
PSOFG,S,Eq.responsable
PSOHS,D,Hausnummer
PSOHS,E,House number
PSOHS,S,Nº (edificio)
PSOIS,D,PkVorverfahren
PSOIS,E,SLAPrepr.Proced
PSOIS,S,ProcPrevCtaTerc
PSON1,D,Name
PSON1,E,Name
PSON1,S,Nombre
PSON2,D,Name 2
PSON2,E,Name 2
PSON2,S,Nombre 2
PSON3,D,Name 3
PSON3,E,Name 3
PSON3,S,Nombre 3
PSOST,D,Straße
PSOST,E,Street
PSOST,S,Calle
PSOTL,D,Titel
PSOTL,E,Title
PSOTL,S,Título
PSOVN,D,Vorname
PSOVN,E,First Name
PSOVN,S,Nombre
PSTL2,D,PLZ-Postfach
PSTL2,E,PO Box PCode
PSTL2,S,CP apartado
PSTLZ,D,Postleitzahl
PSTLZ,E,Postal Code
PSTLZ,S,Código postal
QSSYS,D,Ist-QM-System
QSSYS,E,Actual QM sys.
QSSYS,S,Sist.QM exist.
QSSYSDAT,D,QM-System bis
QSSYSDAT,E,QM system to
QSSYSDAT,S,Sist.QM vál.a
REGIO,D,Region
REGIO,E,Region
REGIO,S,Región
REGSS,D,Soz. versichert
REGSS,E,Social Ins.
REGSS,S,Cotiza Seg.Soc.
REVDB,D,Ltz.ext.Prüfung
REVDB,E,Last ext.review
REVDB,S,Últ.verif.ext.
RG,D,RL-Nummer
RG,E,RG Number
RGDATE,D,RG-Ausstellungsdatum
RGDATE,E,RG Issuing Date
RIC,D,RIC-Nummer
RIC,E,RIC Number
RNE,D,Nat.AuslndRegistrng
RNE,E,Foreign National Reg
RNEDATE,D,AustlD.nat.Reg.Ausl.
RNEDATE,E,RNE Issuing Date
SCACD,D,Stan.Carrier Cd
SCACD,E,SCAC
SCACD,S,Stan.Carrier Cd
SCHEDULING_TYPE,D,Termin.verfahren
SCHEDULING_TYPE,E,Scheduling Procedure
SCHEDULING_TYPE,S,Proc.programación
SEXKZ,D,Geschlecht
SEXKZ,E,Sex
SEXKZ,S,Sexo
SFRGR,D,SpdFraGruppe
SFRGR,E,Car.freight grp
SFRGR,S,Grupo de porte
SORTL,D,Suchbegriff
SORTL,E,Search term
SORTL,S,Conc.búsq.
SPERM,D,Eink.sperre
SPERM,E,Purch. block
SPERM,S,Bloq.compras
SPERQ,D,Sperrfunktion
SPERQ,E,Block function
SPERQ,S,Función bloq.
SPERR,D,Buchungssperre
SPERR,E,Posting Block
SPERR,S,Bloqueo contab.
SPERZ,D,Zahlsperre
SPERZ,E,Payment block
SPERZ,S,Bloqueo de pago
STAGING_TIME,D,Bereitstellungszeit
STAGING_TIME,E,Staging Time
STAGING_TIME,S,H puesta a dispos.
STCD1,D,Steuernummer 1
STCD1,E,Tax Number 1
STCD1,S,Nº ident.fis.1
STCD2,D,Steuernummer 2
STCD2,E,Tax Number 2
STCD2,S,Nº ident.fis.2
